"BWB id"	"Titel"
"BWBR0020221"	"Regeling van de Staatssecretaris van Onderwijs, Cultuur en Wetenschap van 24 augustus 2006, nr. HO/BS/2006/33226, houdende de vaststelling van het collegegeld voor voltijdse opleidingen voor het studiejaar 2007-2008 (Regeling vaststelling collegegeld voltijdse opleidingen studiejaar 2007-2008)"
"BWBR0020252"	"Besluit van 31 augustus 2006, houdende vaststelling van de toeslag en het maximumbedrag van de toeslag voor de premie van verzekering tegen ziektekosten voor gerechtigden op basis van de Wet uitkeringen burger-oorlogsslachtoffers 1940-1945 en de Wet uitkeringen vervolgingsslachtoffers 1940-1945 (Besluit toeslag premie ziektekostenverzekering Wubo en Wuv)"
"BWBR0020269"	"Besluit van de Minister van Buitenlandse Zaken van 11 september 2006, nr. DDI/ST/reg 002/2006, houdende beperking van de openbaarheid van de archieven van de gezantschappen te Zweden (Stockholm) (1868) 1910-1946 (1948) en te Finland (Helsinki) 1919-1940, het consulaat-generaal te Stockholm (Zweden) 1896-1946 en het gezantschap te Zweden (Stockholm) (1944) 1946-1954"
"BWBR0020270"	"Besluit van de Minister van Buitenlandse Zaken van 11 september 2006, nr. DDI/ST/reg 002/2006, houdende beperking van de openbaarheid van de archieven van het consulaat-generaal te Lissabon (Portugal) 1646-1946 (1951), het gezantschap te Portugal (Lissabon) (1759) 1888-1954 (1957), het consulaat te Funchal (Madeira) 1820-1935 en het consulaat te Lourenço Marques (Mozambique) 1904-1947"
"BWBR0020278"	"Wijziging rechtspositionele regelingen sector Politie in verband met het Akkoord Arbeidsvoorwaarden sector Politie (2005-2007)"
"BWBR0020302"	"Wet van 14 september 2006 tot uitvoering van verordening (EG) Nr. 1435/2003 van de Raad van de Europese Unie van 22 juli 2003 betreffende het statuut voor een Europese Coöperatieve Vennootschap"
"BWBR0020346"	"Besluit van 26 september 2006, houdende vaststelling van het Besluit doelstelling en bekostiging onderwijsachterstandenbeleid 2006-2010"
"BWBR0020350"	"Regeling van de Staatssecretaris van Onderwijs, Cultuur en Wetenschap, van 27 september 2006, nr. SFB/2006/34525, houdende vaststelling van het lesgeld voor het cursusjaar 2007-2008 (Regeling vaststelling lesgeld voor het cursusjaar 2007-2008)"
"BWBR0020368"	"WFT"
"BWBR0020374"	"Regeling van de Minister van Onderwijs, Cultuur en Wetenschap van 29 september 2006, nr. PO/BenB/06-37878, houdende de vaststelling van programma's van eisen voor het basisonderwijs, het speciaal onderwijs en het voortgezet speciaal onderwijs en de bekostiging voor de materiële instandhouding van het samenwerkingsverband samenhangend met de inrichting van de zorgstructuur voor het jaar 2007 (Regeling vaststelling programma's van eisen PO en (V)SO en bekostiging materiële instandhouding samenwerkingsverband 2007)"
"BWBR0020396"	"Wet geurhinder"
"BWBR0020415"	"Besluit van 12 oktober 2006, houdende regels met betrekking tot aanvullend prudentieel toezicht op kredietinstellingen, levensverzekeraars, schadeverzekeraars en beleggingsondernemingen die tot een financiële groep behoren (Besluit prudentieel toezicht financiële groepen Wft)"
"BWBR0020416"	"Besl. melding zeggenschap en kapitaalbelang in uitgevende instellingen"
"BWBR0020418"	"Besl. boetes Wft"
"BWBR0020420"	"Besluit van 12 oktober 2006, houdende prudentiële regels voor financiële ondernemingen die werkzaam zijn op de financiële markten"
"BWBR0020421"	"BGfo"
"BWBR0020421"	"Besl. Gedragstoezicht financiële ondernemingen Wft"
"BWBR0020421"	"Bgfo"
"BWBR0020434"	"Beleidsregels schorsing, opschorting, intrekking en herziening uitkeringen 2006 (Stcrt. 2006, 230)"
"BWBR0020434"	"Beleidsregels schorsing, opschorting, intrekking en herziening uitkeringen 2006 d.d. 17-10-2006, Stcrt. 2006/230"
"BWBR0020447"	"Wet van 20 oktober 2006 tot wijziging van de Wet uitkeringen burger-oorlogsslachtoffers 1940-1945 en de Wet uitkeringen vervolgingsslachtoffers 1940-1945 in verband met de vereenvoudiging van de systematiek toeslag premie ziektekostenverzekering, alsmede tot het aanbrengen van wijzigingen van andere en ondergeschikte aard"
"BWBR0020449"	"Wet van 20 oktober 2006, houdende nieuwe regels omtrent de ruimtelijke ordening"
"BWBR0020453"	"Besluit Meet- en rekenvoorschrift bevoegdheden luchtkwaliteit"
"BWBR0020469"	"Beleidsregel van de Minister van Onderwijs,Cultuur en Wetenschap van 26 oktober 2006, nr. VO/B&B/2006/40663, houdende Criteria regionale arrangementen voor de schooljaren 2006-2007 en 2007-2008, het Toetsingskader Plan van Scholen voor de periode 2008-2010 en 2009-2011, alsmede houdende Criteria en procedures voor het verkrijgen van toestemming voor verplaatsing, omzetting, splitsing, nevenvestiging en het aanbieden van leerwegondersteunend onderwijs per 1 augustus 2007 en 1 augustus 2008 (Beleidsregel Scholenplanning voortgezet onderwijs 2007 en 2008)"
"BWBR0020498"	"Regeling van de Staatssecretaris van Volksgezondheid, Welzijn en Sport van 3 november 2006, nr. DJB/APJB-2716140, houdende een tijdelijke regeling betreffende de toekenning van projectsubsidies ten behoeve van een landelijke ondersteuningsstructuur voor lokale vrijwilligers op het terrein van de jeugd 2007-2008"
"BWBR0020542"	"Algemene wet inzake rijksbelastingen. Vaststelling modellen van uitnodigingen tot het doen van aangifte en andere formulieren (2005-2006)"
"BWBR0020543"	"Algemene wet inzake rijksbelastingen. Vaststelling modellen van uitnodigingen tot het doen van aangifte en andere formulieren (2004-2005)"
"BWBR0020665"	"Regeling van de Minister van Onderwijs, Cultuur en Wetenschap van 27 november 2006, nr. PO/BenB/06-45776, houdende de aanpassing van de bedragen leerlinggebonden budget in het voortgezet onderwijs schooljaar 2006-2007 (Regeling aanpassing bedragen leerlinggebonden budget in het voortgezet onderwijs schooljaar 2006-2007)"
"BWBR0020711"	"Regeling geurhinder"
"BWBR0020743"	"Besluit van 7 december 2006, houdende wijziging van het Algemeen Rijksambtenarenreglement en enkele andere besluiten in verband met de formalisering van de Arbeidsvoorwaardenovereenkomst sector Rijk 2005-2006"
"BWBR0020748"	"Wet van 7 december 2006, houdende regels inzake de inrichting van het landelijke gebied"
"BWBR0020777"	"Regeling houdende bepalingen met betrekking tot de verstrekking van subsidie aan de Stichting Voorlichtingsbureau Short Sea Shipping (Subsidieregeling Stichting Voorlichtingsbureau Short Sea Shipping 2007-2009)"
"BWBR0020791"	"Regeling van de Staatssecretaris van Sociale Zaken en Werkgelegenheid van 13 december 2006 Directie Arbeidsmarktbeleid, nr. AM/ESM/06/100794, tot de besteding van gelden uit het Europees Sociaal Fonds ter verwezenlijking van de doelstelling 'Regionaal concurrentievermogen en werkgelegenheid' (Subsidieregeling ESF 2007-2013)"
"BWBR0020828"	"Wet van 7 december 2006 houdende invoering van de Pensioenwet"
"BWBR0020838"	"Regeling van de Minister van Onderwijs, Cultuur en Wetenschap van 11 december 2006, nr. PO/ZO 06 48544, houdende vaststelling van de drempel en de compensatieregeling bij de gewichtenregeling voor het schooljaar 2007-2008 (Regeling vaststelling van de drempel en de compensatieregeling bij de gewichtenregeling voor het schooljaar 2007-2008)"
"BWBR0020871"	"Besl. financieel toetsingskader pensioenfondsen"
"BWBR0020892"	"Besl. uitvoering Pensioenwet en Wet verplichte beroepspensioenregeling"
"BWBR0020905"	"Beleidsregels boeteoplegging Wav 2007"
"BWBR0020949"	"Besluit van de voorzitter van de Raad van Bestuur van de Sociale Verzekeringsbank te Amstelveen, houdende beperking van de openbaarheid van het archief van de Rijksverzekeringsbank over de periode 1901-1956 (Bijlage bij de Verklaring van Overbrenging van de Rijksverzekeringsbank 1901-1956)"
"BWBR0021046"	"Besluit van de Minister-President, Minister van Algemene Zaken van 7 november 2006, nr. 06M487724, inzake beperkingen aan de openbaarheid van in de verklaring van overbrenging van de notulen en bescheiden van de ministerraad en onderraden (1 januari 1978-1 januari 1985) genoemde archiefbescheiden"
"BWBR0021102"	"Regeling van de Staatssecretaris van Volksgezondheid, Welzijn en Sport van 24 januari 2007, nr. OHW-U-2743698, houdende vaststelling van de rekenfactor ingevolge de Wet buitengewoon pensioen 1940-1945 en de Wet buitengewoon pensioen zeelieden-oorlogsslachtoffers voor het jaar 2006"
"BWBR0021178"	"Aanwijzing slachtofferzorg 2004"
"BWBR0021194"	"Besluit van de Minister van Buitenlandse Zaken van 2 februari 2007, nr. DDI/ST/reg001/2007, houdende beperking van de openbaarheid van het archief van de nagelaten stukken van mr. M.P.L. Steenberghe als leider van de Economische, Financiële en Scheepvaartmissie van het Koninkrijk der Nederlanden in de Verenigde Staten 1942-1945"
"BWBR0021196"	"Besluit van de minister van Buitenlandse Zaken van 2 februari 2007, nr. DDI/ST/reg003/2007, houdende beperking van de openbaarheid van het archief van het gezantschap te Oslo (Noorwegen) 1945-1954"
"BWBR0021197"	"Besluit van de Minister van Buitenlandse Zaken van 2 februari 2007, nr. DDI/ST/reg 004/2007, houdende beperking van de openbaarheid van het archief van de Nederlandse diplomatieke vertegenwoordiging in het buitenland te Iran, consulaat/gezantschap Teheran 1903-1945"
"BWBR0021198"	"Besluit van de Minister van Buitenlandse Zaken van 2 februari 2007, nr. DDI/ST/reg.005/2007, houdende beperking van de openbaarheid van het archief van de Commissies Verzetster Oost-Azië 1942-1945, 1949-1957"
"BWBR0021312"	"Besluit van de Minister voor Ontwikkelingssamenwerking van 15 februari 2007, nr. DMV/HH-1024/06, tot vaststelling van beleidsregels en een subsidieplafond voor subsidiëring op grond van de Subsidieregeling Ministerie van Buitenlandse Zaken 2006 (Humanitair Ontmijnen 2008-2011)"
"BWBR0021341"	"Regeling van de Minister van Landbouw, Natuur en Voedselkwaliteit van 21 februari 2007, nr. TRCJZ 2007/502, houdende wijziging van de Regeling subsidiëring Actieplan BBI-Matra 2005-2008 in verband met wijzigingen ten aanzien van de doellanden alsmede wijziging van de Regeling diverse subsidieplafonds en aanvraagperioden LNV"
"BWBR0021353"	"Wijzigingsbesluit Besluit beleidsregels ontslagtaak CWI (augustus 2006)"
"BWBR0021390"	"Besluit van het bestuur van het Productschap Tuinbouw, d.d. 25 april 2006, houdende een verlaging van de vakheffing bloembollen leverbaar oogstjaar 2006 (Besluit 2006/2 PT vakheffing bloembollen leverbaar oogstjaar 2006)"
"BWBR0021412"	"Controlevoorschriften ZW 2004"
"BWBR0021502"	"Verlenging Regeling Internationalisering 2005-2006, een aanvulling op de 'Subsidieregeling' van het FONDS voor Amateurkunst en Podiumkunsten"
"BWBR0021526"	"Besluit van de Minister van Buitenlandse Zaken van 12 maart 2007, nr. DDI/ST/reg. 006/2007, houdende beperking van de openbaarheid van het archief van het consulaat-generaal te Kaapstad (Zuid-Afrika) 1938-1956"
"BWBR0021584"	"Regeling van de Staatssecretaris van Onderwijs, Cultuur en Wetenschap, van 20 maart 2007, nr. SFB/2007/5335, houdende vaststelling van de cursusgeldtarieven voor het cursusjaar 2007-2008"
"BWBR0021600"	"Richtlijn voor strafvordering verlaten plaats van het ongeval"
"BWBR0021604"	"Regeling van de Minister van Volksgezondheid, Welzijn en Sport van 21 maart 2007, nr. VGP/VV 2754604, houdende vaststelling van de Regeling aanwijzing cursus proefdierkunde UvA"
"BWBR0021657"	"Regeling van de Minister van Economische Zaken van 4 april 2007, nr. WJZ 7043919, houdende vaststelling van de aanvraagperiode en subsidieplafond voor het onderzoeksprogramma Genomics krachtens de Subsidieregeling IOP-TTI-module van de experimentele Kaderregeling subsidies innovatieprojecten"
"BWBR0021664"	"Regeling van de Staatssecretaris van Onderwijs, Cultuur en Wetenschap van 19 maart 2007, nr. CFI/BVO-2007/5846, houdende vaststelling van de elementcodetabel schooljaar 2007-2008 voor de telling van leerlingen in het voortgezet onderwijs per 1 oktober 2007, de opleidingentabel volwasseneneducatie voor het schooljaar 2007-2008 en de vakcodes voor het voortgezet onderwijs en volwasseneneducatie per 1 augustus 2007 (Regeling elementcodetabel VO, opleidingentabel volwasseneneducatie en vakcodetabel VO en volwasseneneducatie schooljaar 2007-2008)"
"BWBR0021672"	"Besl. Geneesmiddelenwet"
"BWBR0021679"	"Regeling van de Staatssecretaris van Onderwijs, Cultuur en Wetenschap van 5 april 2007, nr. PO/BenB/07/10192, houdende vaststelling van de bedragen lumpsumbekostiging primair onderwijs voor het schooljaar 2007-2008 en aanpassing van een aantal bedragen uit de regeling aanpassing bekostiging personeel 2006-2007"
"BWBR0021735"	"Besluit van de minister van Financiën van 27 februari 2007, nr. BenC 2007-334 M, tot beperking van de openbaarheid van naar het Nationaal Archief over te brengen archiefbescheiden van de Algemene Index Financiën over de periode 1936-1975 van het ministerie van Financiën"
"BWBR0021777"	"Wet van 22 maart 2007, houdende regels omtrent een basisregister van ondernemingen en rechtspersonen"
"BWBR0021777"	"Hregw 2007"
"BWBR0021779"	"Regeling van de Staatssecretaris van Onderwijs, Cultuur en Wetenschap van 16 april 2007, nr. BVE/Stelsel/2007/11856, houdende voorwaarden indiening van kwalificatiedossiers in het studiejaar 2007-2008 en voorwaarden experimenten in het kader van het herontwerp van de kwalificatiestructuur mbo (Regeling indiening kwalificatiedossiers 2007-2008 en experimenten herontwerp kwalificatiestructuur mbo)"
"BWBR0021785"	"Regeling van de Staatssecretaris van Onderwijs, Cultuur en Wetenschap van 16 april 2007, nr. BVE/Stelsel/2007/11857, houdende vaststelling kwalificatieprofielen en kwalificatiedossiers 2007-2008 en vaststelling eindtermen beroepsonderwijs en overzichten bekostigde beroepsopleidingen 2008-2009"
"BWBR0021813"	"Regeling van de Staatssecretaris van Onderwijs, Cultuur en Wetenschap, van 26 april 2007, nr. PO/ZO/2007/12884, houdende het verstrekken van subsidie in verband met scholing overblijfmedewerkers schooljaar 2007-2008, 2008-2009, 2009-2010 (Subsidieregeling scholing overblijfmedewerkers 2007-2010)"
"BWBR0021815"	"Regeling van de Minister van Sociale Zaken en Werkgelegenheid 1 mei 2007, Directie GOB/DIV/2007/14583, houdende een beperking van de openbaarheid voor de inventarisnummers 15, 16 tot en met 25, 30, 56, 88, 89, 111 en 122 uit het historische bestand van personeelsleden die met ontslag zijn gegaan in de periode (1932) 1933-1991 (Archiefregeling historische personeelsdossier Ministerie van Sociale Zaken en Werkgelegenheid)"
"BWBR0021974"	"Besluit van de Minister van Buitenlandse Zaken van 22 mei 2007, nr. DDI/ST/reg. 010/2007, houdende beperking van de openbaarheid van het archief van het gezantschap, later de ambassade van Bolivia, 1955-1974"
"BWBR0021975"	"Besluit van de Minister van Buitenlandse Zaken van 22 mei 2007, nr. DDI/ST/reg. 008/2007, houdende beperking van de openbaarheid van het archief van het gezantschap, later de ambassade van Afghanistan, 1955-1974"
"BWBR0021977"	"Besluit van de Minister van Buitenlandse Zaken van 22 mei 2007, nr. DDI/ST/reg. 009/2007, houdende beperking van de openbaarheid van het archief van het consulaat-generaal, later de ambassade van Algerije, 1955-1974"
"BWBR0021978"	"Besluit van de Minister van Buitenlandse Zaken van 22 mei 2007, nr. DDI/ST/reg. 012/2007, houdende beperking van de openbaarheid van het archief van het gezantschap, later de ambassade van Bulgarije, 1953-1974"
"BWBR0021979"	"Besluit van de Minister van Buitenlandse Zaken van 22 mei 2007, nr. DDI/ST/reg. 011/2007, houdende beperking van de openbaarheid van het archief van de ambassade van Brazilië te Rio de Janeiro, later het consulaat-generaal van Brazilië te Rio de Janeiro en het consulaat-generaal van Brazilië te Sao Paulo, 1955-1974"
"BWBR0022006"	"Regeling van de Staatssecretaris van Onderwijs, Cultuur en Wetenschap van 23 mei 2007, nr. VO/S&O/2007/17500, houdende regels voor het vaststellen van de spreiding zomervakantie 2009 en 2010 (Regeling spreiding zomervakantie 2009-2010)"
"BWBR0022187"	"Besluit van de Minister van Buitenlandse Zaken van 21 juni 2007, nr. DDI/ST/reg. 014/2007, houdende beperking van de openbaarheid van het archief van de Nederlandse diplomatieke vertegenwoordiging (Militaire missie en Gezantschap) te Siam/Thailand (Bangkok), (1930) 1945-1954"
"BWBR0022267"	"Regeling van de Minister van Onderwijs, Cultuur en Wetenschap van 4 juli 2007, nr. HO/BS/2007/23823, houdende de vaststelling van het collegegeld voor voltijdse opleidingen voor het studiejaar 2008-2009 (Regeling vaststelling collegegeld voltijdse opleidingen studiejaar 2008-2009)"
